date,day,departure_time,arrival_time,airline,flight_time,seat_class,price,mark_url
618,일,950,1100,이스타항공,1시간 10분,일반석,121800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
618,일,950,1100,아시아나항공,1시간 10분,일반석,134900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,950,1100,아시아나항공,1시간 10분,비즈니스석,191900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,1000,1110,티웨이항공,1시간 10분,할인석,102700,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,1000,1110,티웨이항공,1시간 10분,일반석,120900,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,1005,1115,대한항공,1시간 10분,일반석,109900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,1005,1115,대한항공,1시간 10분,비즈니스석,169900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,1010,1120,제주항공,1시간 10분,할인석,105800,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,1010,1120,제주항공,1시간 10분,일반석,121400,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,1020,1130,아시아나항공,1시간 10분,할인석,104900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,1020,1130,아시아나항공,1시간 10분,일반석,134900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,1030,1140,에어서울,1시간 10분,할인석,100800,https://vertical.pstatic.net/vertical/static/flight/airlines/RS.png
618,일,1030,1140,에어서울,1시간 10분,일반석,121900,https://vertical.pstatic.net/vertical/static/flight/airlines/RS.png
618,일,1050,1200,제주항공,1시간 10분,할인석,112800,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,1050,1200,제주항공,1시간 10분,일반석,121400,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,1055,1205,대한항공,1시간 10분,일반석,109900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,1055,1205,대한항공,1시간 10분,비즈니스석,169900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,1105,1215,티웨이항공,1시간 10분,특가석,109900,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,1105,1215,티웨이항공,1시간 10분,할인석,114700,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,1105,1215,티웨이항공,1시간 10분,일반석,120900,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,1115,1230,대한항공,1시간 15분,일반석,109900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,1115,1225,제주항공,1시간 10분,일반석,121400,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,1130,1240,대한항공,1시간 10분,일반석,109900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,1135,1245,티웨이항공,1시간 10분,할인석,108700,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,1135,1245,티웨이항공,1시간 10분,특가석,109900,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,1135,1245,티웨이항공,1시간 10분,일반석,120900,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
618,일,1140,1250,제주항공,1시간 10분,일반석,121400,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,1145,1255,이스타항공,1시간 10분,할인석,104800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
618,일,1145,1255,이스타항공,1시간 10분,일반석,121800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
618,일,1205,1315,에어서울,1시간 10분,일반석,118900,https://vertical.pstatic.net/vertical/static/flight/airlines/RS.png
618,일,1210,1320,제주항공,1시간 10분,일반석,121400,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,1210,1320,아시아나항공,1시간 10분,할인석,128900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,1210,1320,아시아나항공,1시간 10분,일반석,134900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
618,일,1220,1335,진에어,1시간 15분,할인석,120800,https://vertical.pstatic.net/vertical/static/flight/airlines/LJ.png
618,일,1220,1330,제주항공,1시간 10분,일반석,121400,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
618,일,1220,1335,진에어,1시간 15분,일반석,121900,https://vertical.pstatic.net/vertical/static/flight/airlines/LJ.png
618,일,1225,1335,대한항공,1시간 10분,일반석,131900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
618,일,1235,1345,아시아나항공,1시간 10분,할인석,128900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
