checkin_date,checkin_day,checkout_date,checkout_day,name,location,grade,score,customer_num,price
615,목,617,토,브라운 스위트 제주,서귀포,4,7.3,3,141658
615,목,617,토,서머셋 제주신화월드,서귀포,5,8.6,3,650331
615,목,617,토,휘닉스 제주 섭지코지,서귀포,4,7.8,3,548181
615,목,617,토,더큐브 리조트 제주,서귀포,4,8.2,3,132432
615,목,617,토,롯데시티호텔 제주,제주,4,8.5,3,301500
615,목,617,토,호텔 브릿지 서귀포,서귀포,4,8.0,3,155563
615,목,617,토,호텔 케니 서귀포,서귀포,3,8.1,3,85092
615,목,617,토,호텔 시리우스,제주,4,8.3,3,249328
615,목,617,토,골든튤립 제주성산호텔,서귀포,4,7.7,3,124102
615,목,617,토,호텔 난타,제주,4,8.6,3,173955
615,목,617,토,더 베스트 제주 성산,서귀포,4,7.9,3,117355
615,목,617,토,한림리조트,제주,0,0.0,3,219455
615,목,617,토,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,3,500000
615,목,617,토,호텔 토스카나,서귀포,5,9.0,3,448237
615,목,617,토,서귀포 JS호텔,서귀포,4,8.4,3,118337
615,목,617,토,히든 클리프 호텔&네이쳐,서귀포,5,8.3,3,377852
615,목,617,토,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,3,82650
615,목,617,토,호텔 샬롬 제주,제주,4,7.9,3,116200
615,목,617,토,제주 항공우주 호텔,서귀포,4,8.4,3,149082
615,목,617,토,코델리아 S 호텔,서귀포,3,7.6,3,72727
615,목,617,토,세인트 비치 호텔,제주,4,7.0,3,151877
615,목,617,토,함덕비치스테이제주,제주,2,8.0,3,113630
615,목,617,토,호텔 케니 모슬포,서귀포,3,8.4,3,117000
615,목,617,토,더 그랜드 섬오름,서귀포,4,8.3,3,348000
615,목,617,토,스탠포드 호텔 & 리조트 제주,제주,0,8.0,3,325454
615,목,617,토,아스타 호텔,제주,4,8.4,3,172727
615,목,617,토,골든데이지 서귀포오션 호텔,서귀포,4,7.9,3,100934
615,목,617,토,스타즈 호텔 제주 로베로점,제주,3,8.0,3,127099
615,목,617,토,그라벨 호텔,제주,4,8.1,3,224590
615,목,617,토,훈데르트힐즈,제주,0,0.0,3,523636
615,목,617,토,글로스터 호텔 제주,제주,4,8.3,3,143104
615,목,617,토,엠스테이 호텔 제주,서귀포,4,7.8,3,105262
615,목,617,토,제주 센트럴시티호텔,제주,3,7.7,3,132727
615,목,617,토,신신호텔 천지연,서귀포,4,7.9,3,112138
615,목,617,토,신신호텔 제주공항,제주,4,7.6,3,136430
615,목,617,토,플레이스 캠프 제주,서귀포,4,8.3,3,321272
615,목,617,토,레슬리 호텔,제주,3,7.8,3,149090
615,목,617,토,헤이 서귀포,서귀포,3,7.9,3,89000
615,목,617,토,루체빌,서귀포,3,8.4,3,334312
615,목,617,토,까사로마 호텔,서귀포,3,8.8,3,202994
615,목,617,토,캠퍼트리 호텔 앤 리조트,제주,4,8.4,3,836363
615,목,617,토,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,3,121687
615,목,617,토,산방산 호텔,서귀포,3,8.5,3,167663
615,목,617,토,유니호텔 제주,제주,4,7.7,3,238016
615,목,617,토,코업시티호텔 성산,서귀포,4,7.9,3,155831
615,목,617,토,어반아일랜드 호텔,제주,3,7.4,3,143802
615,목,617,토,담모라 리조트,서귀포,3,7.3,3,126857
615,목,617,토,엠버퓨어힐호텔&리조트,제주,5,9.2,3,954545
615,목,617,토,서귀포 칼 호텔,서귀포,5,8.2,3,290000
615,목,617,토,신신호텔 제주월드컵,서귀포,4,7.7,3,83850
615,목,617,토,벨룸 리조트,서귀포,5,8.8,3,399454
615,목,617,토,오션스위츠 제주 호텔,제주,4,8.1,3,181818
615,목,617,토,호텔 위드 제주,제주,4,8.0,3,144000
615,목,617,토,WE호텔 제주,서귀포,5,8.5,3,368767
615,목,617,토,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,3,171436
615,목,617,토,파크 선샤인 제주,서귀포,3,8.9,3,195042
615,목,617,토,베니키아 호텔 제주,제주,3,7.5,3,115290
615,목,617,토,신신호텔 서귀포,서귀포,4,8.0,3,74652
615,목,617,토,제주 오리엔탈 호텔,제주,5,7.5,3,275200
615,목,617,토,샐리스 제주 호텔,제주,3,7.2,3,147725
615,목,617,토,퍼스트70 호텔,서귀포,4,8.1,3,105728
615,목,617,토,아이미제주비치호텔,제주,3,7.2,3,96211
615,목,617,토,오션 팰리스 호텔,서귀포,4,7.4,3,132572
615,목,617,토,제주 노블레스 관광호텔,제주,3,7.8,3,154545
615,목,617,토,금호 제주 리조트,서귀포,4,7.4,3,233751
615,목,617,토,호텔 빠레브,서귀포,4,8.2,3,137236
615,목,617,토,호텔 레오,제주,4,8.9,3,176200
615,목,617,토,애월 스테이 인 제주,제주,2,8.6,3,141493
615,목,617,토,위드시티호텔,제주,2,7.0,3,131520
615,목,617,토,제주 썬호텔,제주,5,8.8,3,222070
615,목,617,토,블루 하와이 리조트,제주,3,7.9,3,122974
615,목,617,토,머큐어 앰배서더 제주,서귀포,5,8.0,3,376200
615,목,617,토,호텔 화인 제주,서귀포,4,9.2,3,154545
615,목,617,토,호텔 스카이파크 제주 1호점,제주,3,7.8,3,126051
615,목,617,토,엠버 호텔 제주,제주,4,8.5,3,148761
615,목,617,토,호텔더그랑 서귀포,서귀포,3,10.0,3,212396
615,목,617,토,탑스텐 빌라 드 애월,제주,4,8.2,3,296574
615,목,617,토,호텔 삼해인,제주,1,8.0,3,81942
615,목,617,토,소랑 풀빌라,제주,3,8.4,3,281818
615,목,617,토,오션스타,서귀포,0,0.0,3,229091
615,목,617,토,소노캄 제주,서귀포,4,7.5,3,302658
615,목,617,토,아루미호텔 협재점,제주,3,8.0,3,152893
616,금,618,일,파르나스 호텔 제주,서귀포,5,9.2,3,880000
616,금,618,일,제주 신라 호텔,서귀포,5,9.0,3,880000
616,금,618,일,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,3,356400
616,금,618,일,메종 글래드 제주,제주,5,8.1,3,296405
616,금,618,일,롯데 호텔 제주,서귀포,5,8.8,3,601600
616,금,618,일,라마다 프라자 제주 호텔,제주,5,8.2,3,332523
616,금,618,일,신라스테이 제주,제주,4,8.0,3,284200
616,금,618,일,그랜드 하얏트 제주,제주,5,8.8,3,608400
616,금,618,일,유탑 유블레스호텔,제주,4,8.0,3,238018
616,금,618,일,그랜드 조선 제주,서귀포,5,8.9,3,708100
616,금,618,일,에코랜드 호텔,제주,0,0.0,3,411504
616,금,618,일,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,제주,4,7.7,3,143802
616,금,618,일,베스트웨스턴 제주호텔,제주,4,7.6,3,124490
616,금,618,일,탐라스테이 호텔 제주,제주,4,7.7,3,222922
616,금,618,일,라마다 제주 시티 호텔,제주,4,8.1,3,172562
616,금,618,일,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,3,498960
616,금,618,일,해비치 호텔 & 리조트,서귀포,5,8.6,3,534600
616,금,618,일,호텔 리젠트 마린 더 블루,제주,4,8.2,3,169968
616,금,618,일,브라운 스위트 제주,서귀포,4,7.3,3,138374
616,금,618,일,서머셋 제주신화월드,서귀포,5,8.6,3,821488
616,금,618,일,휘닉스 제주 섭지코지,서귀포,4,7.8,3,630000
616,금,618,일,더큐브 리조트 제주,서귀포,4,8.2,3,138738
616,금,618,일,롯데시티호텔 제주,제주,4,8.5,3,323000
616,금,618,일,호텔 브릿지 서귀포,서귀포,4,8.0,3,155563
616,금,618,일,호텔 케니 서귀포,서귀포,3,8.1,3,85092
616,금,618,일,호텔 시리우스,제주,4,8.3,3,198540
616,금,618,일,골든튤립 제주성산호텔,서귀포,4,7.7,3,126925
616,금,618,일,호텔 난타,제주,4,8.6,3,186091
616,금,618,일,더 베스트 제주 성산,서귀포,4,7.9,3,119648
616,금,618,일,한림리조트,제주,0,0.0,3,238000
616,금,618,일,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,3,540000
616,금,618,일,호텔 토스카나,서귀포,5,9.0,3,512727
616,금,618,일,서귀포 JS호텔,서귀포,4,8.4,3,111540
616,금,618,일,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,3,68958
616,금,618,일,호텔 샬롬 제주,제주,4,7.9,3,116200
616,금,618,일,코델리아 S 호텔,서귀포,3,7.6,3,72727
616,금,618,일,세인트 비치 호텔,제주,4,7.0,3,160810
616,금,618,일,함덕비치스테이제주,제주,2,8.0,3,114540
616,금,618,일,호텔 케니 모슬포,서귀포,3,8.4,3,116792
616,금,618,일,더 그랜드 섬오름,서귀포,4,8.3,3,348000
616,금,618,일,스탠포드 호텔 & 리조트 제주,제주,0,8.0,3,343636
616,금,618,일,아스타 호텔,제주,4,8.4,3,172727
616,금,618,일,골든데이지 서귀포오션 호텔,서귀포,4,7.9,3,103334
616,금,618,일,스타즈 호텔 제주 로베로점,제주,3,8.0,3,126662
616,금,618,일,그라벨 호텔,제주,4,8.1,3,197596
616,금,618,일,훈데르트힐즈,제주,0,0.0,3,513223
616,금,618,일,글로스터 호텔 제주,제주,4,8.3,3,143246
616,금,618,일,엠스테이 호텔 제주,서귀포,4,7.8,3,78612
616,금,618,일,제주 센트럴시티호텔,제주,3,7.7,3,144545
616,금,618,일,신신호텔 천지연,서귀포,4,7.9,3,109504
616,금,618,일,신신호텔 제주공항,제주,4,7.6,3,150055
616,금,618,일,플레이스 캠프 제주,서귀포,4,8.3,3,313810
616,금,618,일,레슬리 호텔,제주,3,7.8,3,149090
616,금,618,일,헤이 서귀포,서귀포,3,7.9,3,90090
616,금,618,일,루체빌,서귀포,3,8.4,3,234428
616,금,618,일,까사로마 호텔,서귀포,3,8.8,3,218332
616,금,618,일,캠퍼트리 호텔 앤 리조트,제주,4,8.4,3,890909
616,금,618,일,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,3,121687
616,금,618,일,산방산 호텔,서귀포,3,8.5,3,179928
616,금,618,일,유니호텔 제주,제주,4,7.7,3,560329
616,금,618,일,코업시티호텔 성산,서귀포,4,7.9,3,155831
616,금,618,일,스위트 호텔 제주,서귀포,5,8.3,3,423640
616,금,618,일,어반아일랜드 호텔,제주,3,7.4,3,143802
616,금,618,일,담모라 리조트,서귀포,3,7.3,3,139668
616,금,618,일,엠버퓨어힐호텔&리조트,제주,5,9.2,3,1000000
616,금,618,일,서귀포 칼 호텔,서귀포,5,8.2,3,300000
616,금,618,일,신신호텔 제주월드컵,서귀포,4,7.7,3,85776
616,금,618,일,벨룸 리조트,서귀포,5,8.8,3,448680
616,금,618,일,오션스위츠 제주 호텔,제주,4,8.1,3,190083
616,금,618,일,호텔 위드 제주,제주,4,8.0,3,144000
616,금,618,일,WE호텔 제주,서귀포,5,8.5,3,380928
616,금,618,일,제주 아리아 호텔,서귀포,3,8.4,3,177954
616,금,618,일,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,3,171436
616,금,618,일,파크 선샤인 제주,서귀포,3,8.9,3,189257
616,금,618,일,베니키아 호텔 제주,제주,3,7.5,3,115290
616,금,618,일,호텔 더 원,제주,4,7.4,3,164833
616,금,618,일,신신호텔 서귀포,서귀포,4,8.0,3,72902
616,금,618,일,제주 오리엔탈 호텔,제주,5,7.5,3,203636
616,금,618,일,샐리스 제주 호텔,제주,3,7.2,3,155424
616,금,618,일,퍼스트70 호텔,서귀포,4,8.1,3,103388
616,금,618,일,씨오르리조트,서귀포,3,8.4,3,209090
616,금,618,일,아이미제주비치호텔,제주,3,7.2,3,98006
616,금,618,일,포도 호텔,서귀포,0,0.0,3,1229752
616,금,618,일,오션 팰리스 호텔,서귀포,4,7.4,3,149954
616,금,618,일,제주 노블레스 관광호텔,제주,3,7.8,3,154545
616,금,618,일,금호 제주 리조트,서귀포,4,7.4,3,257272
616,금,618,일,호텔 빠레브,서귀포,4,8.2,3,133168
616,금,618,일,호텔 레오,제주,4,8.9,3,172604
616,금,618,일,애월 스테이 인 제주,제주,2,8.6,3,167228
616,금,618,일,위드시티호텔,제주,2,7.0,3,128514
616,금,618,일,오션블루 호텔,서귀포,3,7.2,3,170248
616,금,618,일,벤티모 호텔 앤 레지던스 제주,제주,4,9.0,3,180168
616,금,618,일,제주 썬호텔,제주,5,8.8,3,216470
616,금,618,일,블루 하와이 리조트,제주,3,7.9,3,121906
616,금,618,일,머큐어 앰배서더 제주,서귀포,5,8.0,3,396000
616,금,618,일,호텔 화인 제주,서귀포,4,9.2,3,148762
616,금,618,일,호텔 스카이파크 제주 1호점,제주,3,7.8,3,114051
616,금,618,일,엠버 호텔 제주,제주,4,8.5,3,157026
616,금,618,일,호텔더그랑 서귀포,서귀포,3,10.0,3,212529
616,금,618,일,탑스텐 빌라 드 애월,제주,4,8.2,3,324346
617,토,619,월,파르나스 호텔 제주,서귀포,5,9.2,3,801000
617,토,619,월,제주 신라 호텔,서귀포,5,9.0,3,836000
617,토,619,월,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,3,347490
617,토,619,월,메종 글래드 제주,제주,5,8.1,3,286184
617,토,619,월,롯데 호텔 제주,서귀포,5,8.8,3,620400
617,토,619,월,라마다 프라자 제주 호텔,제주,5,8.2,3,310208
617,토,619,월,신라스테이 제주,제주,4,8.0,3,261000
617,토,619,월,그랜드 하얏트 제주,제주,5,8.8,3,581400
617,토,619,월,유탑 유블레스호텔,제주,4,8.0,3,218183
617,토,619,월,그랜드 조선 제주,서귀포,5,8.9,3,679000
617,토,619,월,에코랜드 호텔,제주,0,0.0,3,379769
617,토,619,월,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,제주,4,7.7,3,136612
617,토,619,월,베스트웨스턴 제주호텔,제주,4,7.6,3,128860
617,토,619,월,탐라스테이 호텔 제주,제주,4,7.7,3,216935
617,토,619,월,라마다 제주 시티 호텔,제주,4,8.1,3,165013
617,토,619,월,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,3,498960
617,토,619,월,해비치 호텔 & 리조트,서귀포,5,8.6,3,501500
617,토,619,월,호텔 리젠트 마린 더 블루,제주,4,8.2,3,162447
617,토,619,월,브라운 스위트 제주,서귀포,4,7.3,3,141658
617,토,619,월,서머셋 제주신화월드,서귀포,5,8.6,3,806400
617,토,619,월,휘닉스 제주 섭지코지,서귀포,4,7.8,3,572727
617,토,619,월,더큐브 리조트 제주,서귀포,4,8.2,3,132432
617,토,619,월,롯데시티호텔 제주,제주,4,8.5,3,306000
617,토,619,월,호텔 브릿지 서귀포,서귀포,4,8.0,3,155563
617,토,619,월,호텔 케니 서귀포,서귀포,3,8.1,3,85092
617,토,619,월,호텔 시리우스,제주,4,8.3,3,187127
617,토,619,월,골든튤립 제주성산호텔,서귀포,4,7.7,3,124102
617,토,619,월,호텔 난타,제주,4,8.6,3,173955
617,토,619,월,더 베스트 제주 성산,서귀포,4,7.9,3,117355
617,토,619,월,한림리조트,제주,0,0.0,3,204000
617,토,619,월,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,3,540000
617,토,619,월,호텔 토스카나,서귀포,5,9.0,3,467272
617,토,619,월,서귀포 JS호텔,서귀포,4,8.4,3,107979
617,토,619,월,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,3,82650
617,토,619,월,호텔 샬롬 제주,제주,4,7.9,3,116200
617,토,619,월,코델리아 S 호텔,서귀포,3,7.6,3,72727
617,토,619,월,세인트 비치 호텔,제주,4,7.0,3,151877
617,토,619,월,함덕비치스테이제주,제주,2,8.0,3,114540
617,토,619,월,호텔 케니 모슬포,서귀포,3,8.4,3,117000
617,토,619,월,더 그랜드 섬오름,서귀포,4,8.3,3,348000
617,토,619,월,스탠포드 호텔 & 리조트 제주,제주,0,8.0,3,325454
617,토,619,월,아스타 호텔,제주,4,8.4,3,172727
617,토,619,월,골든데이지 서귀포오션 호텔,서귀포,4,7.9,3,100934
617,토,619,월,스타즈 호텔 제주 로베로점,제주,3,8.0,3,125393
617,토,619,월,그라벨 호텔,제주,4,8.1,3,184382
617,토,619,월,훈데르트힐즈,제주,0,0.0,3,476033
617,토,619,월,글로스터 호텔 제주,제주,4,8.3,3,139472
617,토,619,월,엠스테이 호텔 제주,서귀포,4,7.8,3,78612
617,토,619,월,제주 센트럴시티호텔,제주,3,7.7,3,144545
617,토,619,월,신신호텔 천지연,서귀포,4,7.9,3,112138
617,토,619,월,신신호텔 제주공항,제주,4,7.6,3,148991
617,토,619,월,플레이스 캠프 제주,서귀포,4,8.3,3,356970
617,토,619,월,레슬리 호텔,제주,3,7.8,3,149090
617,토,619,월,헤이 서귀포,서귀포,3,7.9,3,100000
617,토,619,월,루체빌,서귀포,3,8.4,3,207586
617,토,619,월,까사로마 호텔,서귀포,3,8.8,3,207107
617,토,619,월,캠퍼트리 호텔 앤 리조트,제주,4,8.4,3,836363
617,토,619,월,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,3,119406
617,토,619,월,산방산 호텔,서귀포,3,8.5,3,167663
617,토,619,월,유니호텔 제주,제주,4,7.7,3,519834
617,토,619,월,코업시티호텔 성산,서귀포,4,7.9,3,155831
617,토,619,월,스위트 호텔 제주,서귀포,5,8.3,3,384703
617,토,619,월,어반아일랜드 호텔,제주,3,7.4,3,143802
617,토,619,월,담모라 리조트,서귀포,3,7.3,3,132641
617,토,619,월,엠버퓨어힐호텔&리조트,제주,5,9.2,3,954545
617,토,619,월,서귀포 칼 호텔,서귀포,5,8.2,3,280000
617,토,619,월,신신호텔 제주월드컵,서귀포,4,7.7,3,83850
617,토,619,월,벨룸 리조트,서귀포,5,8.8,3,446765
617,토,619,월,오션스위츠 제주 호텔,제주,4,8.1,3,181818
617,토,619,월,아시아호텔,제주,4,8.0,3,163636
617,토,619,월,호텔 위드 제주,제주,4,8.0,3,144000
617,토,619,월,WE호텔 제주,서귀포,5,8.5,3,340646
617,토,619,월,제주 아리아 호텔,서귀포,3,8.4,3,173722
617,토,619,월,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,3,171436
617,토,619,월,파크 선샤인 제주,서귀포,3,8.9,3,183472
617,토,619,월,베니키아 호텔 제주,제주,3,7.5,3,115290
617,토,619,월,호텔 더 원,제주,4,7.4,3,163605
617,토,619,월,신신호텔 서귀포,서귀포,4,8.0,3,74652
617,토,619,월,제주 오리엔탈 호텔,제주,5,7.5,3,221818
617,토,619,월,샐리스 제주 호텔,제주,3,7.2,3,147725
617,토,619,월,퍼스트70 호텔,서귀포,4,8.1,3,105728
617,토,619,월,씨오르리조트,서귀포,3,8.4,3,188181
617,토,619,월,아이미제주비치호텔,제주,3,7.2,3,96211
617,토,619,월,포도 호텔,서귀포,0,0.0,3,1180165
617,토,619,월,오션 팰리스 호텔,서귀포,4,7.4,3,132949
617,토,619,월,제주 노블레스 관광호텔,제주,3,7.8,3,154545
617,토,619,월,금호 제주 리조트,서귀포,4,7.4,3,243912
617,토,619,월,호텔 빠레브,서귀포,4,8.2,3,140499
617,토,619,월,호텔 레오,제주,4,8.9,3,169008
617,토,619,월,애월 스테이 인 제주,제주,2,8.6,3,156459
617,토,619,월,위드시티호텔,제주,2,7.0,3,131520
617,토,619,월,오션블루 호텔,서귀포,3,7.2,3,170248
617,토,619,월,제주 썬호텔,제주,5,8.8,3,217023
617,토,619,월,블루 하와이 리조트,제주,3,7.9,3,122974
617,토,619,월,머큐어 앰배서더 제주,서귀포,5,8.0,3,376200
617,토,619,월,호텔 화인 제주,서귀포,4,9.2,3,148762
617,토,619,월,호텔 스카이파크 제주 1호점,제주,3,7.8,3,129125
617,토,619,월,엠버 호텔 제주,제주,4,8.5,3,148761
617,토,619,월,호텔더그랑 서귀포,서귀포,3,10.0,3,212529
617,토,619,월,탑스텐 빌라 드 애월,제주,4,8.2,3,296574
618,일,620,화,파르나스 호텔 제주,서귀포,5,9.2,3,663300
618,일,620,화,제주 신라 호텔,서귀포,5,9.0,3,781000
618,일,620,화,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,3,311850
618,일,620,화,메종 글래드 제주,제주,5,8.1,3,306627
618,일,620,화,롯데 호텔 제주,서귀포,5,8.8,3,564000
618,일,620,화,라마다 프라자 제주 호텔,제주,5,8.2,3,287895
618,일,620,화,신라스테이 제주,제주,4,8.0,3,239031
618,일,620,화,그랜드 하얏트 제주,제주,5,8.8,3,554400
618,일,620,화,유탑 유블레스호텔,제주,4,8.0,3,198348
618,일,620,화,그랜드 조선 제주,서귀포,5,8.9,3,620800
618,일,620,화,에코랜드 호텔,제주,0,0.0,3,332165
618,일,620,화,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,제주,4,7.7,3,125827
618,일,620,화,베스트웨스턴 제주호텔,제주,4,7.6,3,131946
618,일,620,화,탐라스테이 호텔 제주,제주,4,7.7,3,146364
618,일,620,화,라마다 제주 시티 호텔,제주,4,8.1,3,157464
618,일,620,화,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,3,454410
618,일,620,화,해비치 호텔 & 리조트,서귀포,5,8.6,3,433500
618,일,620,화,호텔 리젠트 마린 더 블루,제주,4,8.2,3,149262
618,일,620,화,브라운 스위트 제주,서귀포,4,7.3,3,138374
618,일,620,화,서머셋 제주신화월드,서귀포,5,8.6,3,640248
618,일,620,화,휘닉스 제주 섭지코지,서귀포,4,7.8,3,474545
618,일,620,화,더큐브 리조트 제주,서귀포,4,8.2,3,126126
618,일,620,화,롯데시티호텔 제주,제주,4,8.5,3,289000
618,일,620,화,호텔 브릿지 서귀포,서귀포,4,8.0,3,155563
618,일,620,화,호텔 케니 서귀포,서귀포,3,8.1,3,84819
618,일,620,화,호텔 시리우스,제주,4,8.3,3,187127
618,일,620,화,제주 부영 호텔&리조트,서귀포,5,9.1,3,304284
618,일,620,화,골든튤립 제주성산호텔,서귀포,4,7.7,3,126925
618,일,620,화,호텔 난타,제주,4,8.6,3,158182
618,일,620,화,더 베스트 제주 성산,서귀포,4,7.9,3,119600
618,일,620,화,한림리조트,제주,0,0.0,3,185455
618,일,620,화,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,3,490000
618,일,620,화,호텔 토스카나,서귀포,5,9.0,3,421818
618,일,620,화,서귀포 JS호텔,서귀포,4,8.4,3,102466
618,일,620,화,히든 클리프 호텔&네이쳐,서귀포,5,8.3,3,349092
618,일,620,화,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,3,82274
618,일,620,화,호텔 샬롬 제주,제주,4,7.9,3,114976
618,일,620,화,제주 항공우주 호텔,서귀포,4,8.4,3,145628
618,일,620,화,코델리아 S 호텔,서귀포,3,7.6,3,72727
618,일,620,화,세인트 비치 호텔,제주,4,7.0,3,142944
618,일,620,화,함덕비치스테이제주,제주,2,8.0,3,113630
618,일,620,화,호텔 케니 모슬포,서귀포,3,8.4,3,116792
618,일,620,화,더 그랜드 섬오름,서귀포,4,8.3,3,333030
618,일,620,화,스탠포드 호텔 & 리조트 제주,제주,0,8.0,3,307272
618,일,620,화,아스타 호텔,제주,4,8.4,3,172727
618,일,620,화,골든데이지 서귀포오션 호텔,서귀포,4,7.9,3,103334
618,일,620,화,스타즈 호텔 제주 로베로점,제주,3,8.0,3,119995
618,일,620,화,그라벨 호텔,제주,4,8.1,3,179980
618,일,620,화,훈데르트힐즈,제주,0,0.0,3,471996
618,일,620,화,글로스터 호텔 제주,제주,4,8.3,3,132609
618,일,620,화,엠스테이 호텔 제주,서귀포,4,7.8,3,78612
618,일,620,화,제주 센트럴시티호텔,제주,3,7.7,3,132727
618,일,620,화,신신호텔 천지연,서귀포,4,7.9,3,109504
618,일,620,화,신신호텔 제주공항,제주,4,7.6,3,189390
618,일,620,화,플레이스 캠프 제주,서귀포,4,8.3,3,348678
618,일,620,화,레슬리 호텔,제주,3,7.8,3,149090
618,일,620,화,헤이 서귀포,서귀포,3,7.9,3,89000
618,일,620,화,루체빌,서귀포,3,8.4,3,167598
618,일,620,화,까사로마 호텔,서귀포,3,8.8,3,191769
618,일,620,화,캠퍼트리 호텔 앤 리조트,제주,4,8.4,3,452727
618,일,620,화,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,3,117124
618,일,620,화,산방산 호텔,서귀포,3,8.5,3,163564
618,일,620,화,유니호텔 제주,제주,4,7.7,3,221487
618,일,620,화,코업시티호텔 성산,서귀포,4,7.9,3,155831
618,일,620,화,스위트 호텔 제주,서귀포,5,8.3,3,309421
618,일,620,화,어반아일랜드 호텔,제주,3,7.4,3,143802
618,일,620,화,담모라 리조트,서귀포,3,7.3,3,126980
618,일,620,화,엠버퓨어힐호텔&리조트,제주,5,9.2,3,909090
618,일,620,화,서귀포 칼 호텔,서귀포,5,8.2,3,260000
618,일,620,화,신신호텔 제주월드컵,서귀포,4,7.7,3,85776
618,일,620,화,벨룸 리조트,서귀포,5,8.8,3,397090
618,일,620,화,오션스위츠 제주 호텔,제주,4,8.1,3,290900
618,일,620,화,아시아호텔,제주,4,8.0,3,136363
618,일,620,화,호텔 위드 제주,제주,4,8.0,3,144000
618,일,620,화,WE호텔 제주,서귀포,5,8.5,3,284760
618,일,620,화,제주 아리아 호텔,서귀포,3,8.4,3,177954
618,일,620,화,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,3,171436
618,일,620,화,파크 선샤인 제주,서귀포,3,8.9,3,183472
618,일,620,화,베니키아 호텔 제주,제주,3,7.5,3,115290
618,일,620,화,호텔 더 원,제주,4,7.4,3,161406
618,일,620,화,신신호텔 서귀포,서귀포,4,8.0,3,72902
618,일,620,화,제주 오리엔탈 호텔,제주,5,7.5,3,262800
618,일,620,화,샐리스 제주 호텔,제주,3,7.2,3,136684
618,일,620,화,퍼스트70 호텔,서귀포,4,8.1,3,103388
618,일,620,화,씨오르리조트,서귀포,3,8.4,3,167272
618,일,620,화,아이미제주비치호텔,제주,3,7.2,3,89840
618,일,620,화,포도 호텔,서귀포,0,0.0,3,1229752
618,일,620,화,오션 팰리스 호텔,서귀포,4,7.4,3,115617
618,일,620,화,제주 노블레스 관광호텔,제주,3,7.8,3,154545
618,일,620,화,금호 제주 리조트,서귀포,4,7.4,3,212595
618,일,620,화,호텔 빠레브,서귀포,4,8.2,3,140169
618,일,620,화,호텔 레오,제주,4,8.9,3,165412
618,일,620,화,애월 스테이 인 제주,제주,2,8.6,3,153292
618,일,620,화,위드시티호텔,제주,2,7.0,3,128514
618,일,620,화,오션블루 호텔,서귀포,3,7.2,3,170248
618,일,620,화,제주 썬호텔,제주,5,8.8,3,206632
618,일,620,화,블루 하와이 리조트,제주,3,7.9,3,122974
618,일,620,화,머큐어 앰배서더 제주,서귀포,5,8.0,3,356400
618,일,620,화,호텔 화인 제주,서귀포,4,9.2,3,383260
618,일,620,화,호텔 스카이파크 제주 1호점,제주,3,7.8,3,121440
619,월,621,수,파르나스 호텔 제주,서귀포,5,9.2,3,654500
619,월,621,수,제주 신라 호텔,서귀포,5,9.0,3,737000
619,월,621,수,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,3,285120
619,월,621,수,메종 글래드 제주,제주,5,8.1,3,306627
619,월,621,수,롯데 호텔 제주,서귀포,5,8.8,3,498200
619,월,621,수,라마다 프라자 제주 호텔,제주,5,8.2,3,287895
619,월,621,수,신라스테이 제주,제주,4,8.0,3,239031
619,월,621,수,그랜드 하얏트 제주,제주,5,8.8,3,554400
619,월,621,수,유탑 유블레스호텔,제주,4,8.0,3,198348
619,월,621,수,그랜드 조선 제주,서귀포,5,8.9,3,526600
619,월,621,수,에코랜드 호텔,제주,0,0.0,3,332165
619,월,621,수,호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,제주,4,7.7,3,122232
619,월,621,수,베스트웨스턴 제주호텔,제주,4,7.6,3,125114
619,월,621,수,탐라스테이 호텔 제주,제주,4,7.7,3,146364
