checkin_date,checkin_day,checkout_date,checkout_day,hotel_name,location,grade,score,customer_num,price,stay_period
612,월,616,금,호텔 브릿지 서귀포,서귀포,4,8.0,2,245455,4박 5일
612,월,616,금,호텔 케니 서귀포,서귀포,3,8.1,2,130473,4박 5일
612,월,616,금,호텔 시리우스,제주,4,8.3,2,321157,4박 5일
612,월,616,금,골든튤립 제주성산호텔,서귀포,4,7.7,2,237818,4박 5일
612,월,616,금,호텔 난타,제주,4,8.6,2,280076,4박 5일
612,월,616,금,더 베스트 제주 성산,서귀포,4,7.9,2,175207,4박 5일
612,월,616,금,한림리조트,제주,0,0.0,2,349091,4박 5일
612,월,616,금,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,2,687727,4박 5일
612,월,616,금,호텔 토스카나,서귀포,5,9.0,2,718473,4박 5일
612,월,616,금,서귀포 JS호텔,서귀포,4,8.4,2,189996,4박 5일
612,월,616,금,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,663276,4박 5일
612,월,616,금,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,118084,4박 5일
612,월,616,금,호텔 샬롬 제주,제주,4,7.9,2,232400,4박 5일
612,월,616,금,코델리아 S 호텔,서귀포,3,7.6,2,133884,4박 5일
612,월,616,금,세인트 비치 호텔,제주,4,7.0,2,250152,4박 5일
612,월,616,금,함덕비치스테이제주,제주,2,8.0,2,185952,4박 5일
612,월,616,금,호텔 케니 모슬포,서귀포,3,8.4,2,160805,4박 5일
612,월,616,금,더 그랜드 섬오름,서귀포,4,8.3,2,502068,4박 5일
612,월,616,금,스탠포드 호텔 & 리조트 제주,제주,0,8.0,2,502976,4박 5일
612,월,616,금,아스타 호텔,제주,4,8.4,2,280317,4박 5일
612,월,616,금,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,158556,4박 5일
612,월,616,금,스타즈 호텔 제주 로베로점,제주,3,8.0,2,146644,4박 5일
612,월,616,금,그라벨 호텔,제주,4,8.1,2,723676,4박 5일
612,월,616,금,훈데르트힐즈,제주,0,0.0,2,746777,4박 5일
612,월,616,금,글로스터 호텔 제주,제주,4,8.3,2,245615,4박 5일
612,월,616,금,엠스테이 호텔 제주,서귀포,4,7.8,2,313213,4박 5일
612,월,616,금,제주 센트럴시티호텔,제주,3,7.7,2,237265,4박 5일
612,월,616,금,신신호텔 천지연,서귀포,4,7.9,2,111465,4박 5일
612,월,616,금,신신호텔 제주공항,제주,4,7.6,2,197455,4박 5일
612,월,616,금,플레이스 캠프 제주,서귀포,4,8.3,2,141532,4박 5일
612,월,616,금,레슬리 호텔,제주,3,7.8,2,207560,4박 5일
612,월,616,금,헤이 서귀포,서귀포,3,7.9,2,136794,4박 5일
612,월,616,금,루체빌,서귀포,3,8.4,2,636678,4박 5일
612,월,616,금,까사로마 호텔,서귀포,3,8.8,2,322367,4박 5일
612,월,616,금,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,553392,4박 5일
612,월,616,금,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,329090,4박 5일
612,월,616,금,산방산 호텔,서귀포,3,8.5,2,272232,4박 5일
612,월,616,금,유니호텔 제주,제주,4,7.7,2,310741,4박 5일
612,월,616,금,코업시티호텔 성산,서귀포,4,7.9,2,211128,4박 5일
612,월,616,금,스위트 호텔 제주,서귀포,5,8.3,2,1134545,4박 5일
612,월,616,금,어반아일랜드 호텔,제주,3,7.4,2,183970,4박 5일
612,월,616,금,담모라 리조트,서귀포,3,7.3,2,162509,4박 5일
612,월,616,금,서귀포 칼 호텔,서귀포,5,8.2,2,431509,4박 5일
612,월,616,금,신신호텔 제주월드컵,서귀포,4,7.7,2,109024,4박 5일
612,월,616,금,벨룸 리조트,서귀포,5,8.8,2,997890,4박 5일
612,월,616,금,오션스위츠 제주 호텔,제주,4,8.1,2,527656,4박 5일
612,월,616,금,아시아호텔,제주,4,8.0,2,227260,4박 5일
612,월,616,금,호텔 위드 제주,제주,4,8.0,2,265782,4박 5일
612,월,616,금,WE호텔 제주,서귀포,5,8.5,2,628357,4박 5일
612,월,616,금,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,2,314048,4박 5일
612,월,616,금,호텔에어시티,제주,4,7.9,2,218182,4박 5일
612,월,616,금,위드스테이호텔,제주,4,8.7,2,212828,4박 5일
612,월,616,금,파크 선샤인 제주,서귀포,3,8.9,2,314877,4박 5일
612,월,616,금,베니키아 호텔 제주,제주,3,7.5,2,175622,4박 5일
612,월,616,금,신신호텔 서귀포,서귀포,4,8.0,2,140287,4박 5일
612,월,616,금,제주 오리엔탈 호텔,제주,5,7.5,2,1220364,4박 5일
612,월,616,금,샐리스 제주 호텔,제주,3,7.2,2,243427,4박 5일
612,월,616,금,퍼스트70 호텔,서귀포,4,8.1,2,193205,4박 5일
612,월,616,금,아이미제주비치호텔,제주,3,7.2,2,167802,4박 5일
612,월,616,금,오션 팰리스 호텔,서귀포,4,7.4,2,145225,4박 5일
612,월,616,금,제주 노블레스 관광호텔,제주,3,7.8,2,222727,4박 5일
612,월,616,금,금호 제주 리조트,서귀포,4,7.4,2,425190,4박 5일
612,월,616,금,호텔 빠레브,서귀포,4,8.2,2,274473,4박 5일
612,월,616,금,호텔 레오,제주,4,8.9,2,287673,4박 5일
612,월,616,금,애월 스테이 인 제주,제주,2,8.6,2,325436,4박 5일
612,월,616,금,위드시티호텔,제주,2,7.0,2,276364,4박 5일
612,월,616,금,벤티모 호텔 앤 레지던스 제주,제주,4,9.0,2,352764,4박 5일
612,월,616,금,제주 썬호텔,제주,5,8.8,2,393726,4박 5일
612,월,616,금,블루 하와이 리조트,제주,3,7.9,2,212892,4박 5일
612,월,616,금,디 아넥스 호텔,서귀포,3,9.0,2,695927,4박 5일
612,월,616,금,머큐어 앰배서더 제주,서귀포,5,8.0,2,612000,4박 5일
612,월,616,금,호텔 화인 제주,서귀포,4,9.2,2,252621,4박 5일
612,월,616,금,호텔 스카이파크 제주 1호점,제주,3,7.8,2,205986,4박 5일
612,월,616,금,엠버 호텔 제주,제주,4,8.5,2,253752,4박 5일
612,월,616,금,호텔더그랑 서귀포,서귀포,3,10.0,2,327273,4박 5일
612,월,616,금,탑스텐 빌라 드 애월,제주,4,8.2,2,474555,4박 5일
612,월,616,금,아길라 호텔,제주,3,7.9,2,439660,4박 5일
612,월,616,금,호텔 삼해인,제주,1,8.0,2,120980,4박 5일
613,화,617,토,파르나스 호텔 제주,서귀포,5,9.2,2,1555000,4박 5일
613,화,617,토,제주 신라 호텔,서귀포,5,9.0,2,1375166,4박 5일
613,화,617,토,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,508150,4박 5일
613,화,617,토,메종 글래드 제주,제주,5,8.1,2,572731,4박 5일
613,화,617,토,롯데 호텔 제주,서귀포,5,8.8,2,1002800,4박 5일
613,화,617,토,라마다 프라자 제주 호텔,제주,5,8.2,2,612541,4박 5일
613,화,617,토,신라스테이 제주,제주,4,8.0,2,422549,4박 5일
613,화,617,토,그랜드 하얏트 제주,제주,5,8.8,2,1113000,4박 5일
613,화,617,토,유탑 유블레스호텔,제주,4,8.0,2,345455,4박 5일
613,화,617,토,그랜드 조선 제주,서귀포,5,8.9,2,1073017,4박 5일
613,화,617,토,에코랜드 호텔,제주,0,0.0,2,524359,4박 5일
613,화,617,토,휘슬락 호텔,제주,4,7.7,2,252896,4박 5일
613,화,617,토,베스트웨스턴 제주호텔,제주,4,7.6,2,277686,4박 5일
613,화,617,토,탐라스테이 호텔 제주,제주,4,7.7,2,241917,4박 5일
613,화,617,토,라마다 제주 시티 호텔,제주,4,8.1,2,345124,4박 5일
613,화,617,토,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,756682,4박 5일
613,화,617,토,해비치 호텔 & 리조트,서귀포,5,8.6,2,910012,4박 5일
613,화,617,토,호텔 리젠트 마린 더 블루,제주,4,8.2,2,330158,4박 5일
613,화,617,토,브라운 스위트 제주,서귀포,4,7.3,2,165850,4박 5일
613,화,617,토,서머셋 제주신화월드,서귀포,5,8.6,2,1224793,4박 5일
613,화,617,토,휘닉스 제주 섭지코지,서귀포,4,7.8,2,906686,4박 5일
613,화,617,토,더큐브 리조트 제주,서귀포,4,8.2,2,256373,4박 5일
613,화,617,토,롯데시티호텔 제주,제주,4,8.5,2,426547,4박 5일
613,화,617,토,호텔 브릿지 서귀포,서귀포,4,8.0,2,245455,4박 5일
613,화,617,토,호텔 케니 서귀포,서귀포,3,8.1,2,130473,4박 5일
613,화,617,토,호텔 시리우스,제주,4,8.3,2,343372,4박 5일
613,화,617,토,골든튤립 제주성산호텔,서귀포,4,7.7,2,237818,4박 5일
613,화,617,토,호텔 난타,제주,4,8.6,2,290425,4박 5일
613,화,617,토,더 베스트 제주 성산,서귀포,4,7.9,2,178556,4박 5일
613,화,617,토,한림리조트,제주,0,0.0,2,381091,4박 5일
613,화,617,토,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,2,726364,4박 5일
613,화,617,토,호텔 토스카나,서귀포,5,9.0,2,791292,4박 5일
613,화,617,토,서귀포 JS호텔,서귀포,4,8.4,2,194198,4박 5일
613,화,617,토,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,690598,4박 5일
613,화,617,토,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,118084,4박 5일
613,화,617,토,호텔 샬롬 제주,제주,4,7.9,2,232400,4박 5일
613,화,617,토,코델리아 S 호텔,서귀포,3,7.6,2,133884,4박 5일
613,화,617,토,세인트 비치 호텔,제주,4,7.0,2,259086,4박 5일
613,화,617,토,함덕비치스테이제주,제주,2,8.0,2,185952,4박 5일
613,화,617,토,호텔 케니 모슬포,서귀포,3,8.4,2,169848,4박 5일
613,화,617,토,더 그랜드 섬오름,서귀포,4,8.3,2,538780,4박 5일
613,화,617,토,스탠포드 호텔 & 리조트 제주,제주,0,8.0,2,517026,4박 5일
613,화,617,토,아스타 호텔,제주,4,8.4,2,280317,4박 5일
613,화,617,토,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,161348,4박 5일
613,화,617,토,스타즈 호텔 제주 로베로점,제주,3,8.0,2,150830,4박 5일
613,화,617,토,그라벨 호텔,제주,4,8.1,2,456628,4박 5일
613,화,617,토,훈데르트힐즈,제주,0,0.0,2,827291,4박 5일
613,화,617,토,글로스터 호텔 제주,제주,4,8.3,2,245745,4박 5일
613,화,617,토,엠스테이 호텔 제주,서귀포,4,7.8,2,176311,4박 5일
613,화,617,토,제주 센트럴시티호텔,제주,3,7.7,2,232920,4박 5일
613,화,617,토,신신호텔 천지연,서귀포,4,7.9,2,112933,4박 5일
613,화,617,토,신신호텔 제주공항,제주,4,7.6,2,198518,4박 5일
613,화,617,토,플레이스 캠프 제주,서귀포,4,8.3,2,144840,4박 5일
613,화,617,토,레슬리 호텔,제주,3,7.8,2,209581,4박 5일
613,화,617,토,헤이 서귀포,서귀포,3,7.9,2,133837,4박 5일
613,화,617,토,루체빌,서귀포,3,8.4,2,661164,4박 5일
613,화,617,토,까사로마 호텔,서귀포,3,8.8,2,330268,4박 5일
613,화,617,토,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,579011,4박 5일
613,화,617,토,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,292779,4박 5일
613,화,617,토,산방산 호텔,서귀포,3,8.5,2,287161,4박 5일
613,화,617,토,유니호텔 제주,제주,4,7.7,2,322312,4박 5일
613,화,617,토,코업시티호텔 성산,서귀포,4,7.9,2,206612,4박 5일
613,화,617,토,스위트 호텔 제주,서귀포,5,8.3,2,1169999,4박 5일
613,화,617,토,어반아일랜드 호텔,제주,3,7.4,2,183970,4박 5일
613,화,617,토,담모라 리조트,서귀포,3,7.3,2,173397,4박 5일
613,화,617,토,서귀포 칼 호텔,서귀포,5,8.2,2,447491,4박 5일
613,화,617,토,신신호텔 제주월드컵,서귀포,4,7.7,2,111488,4박 5일
613,화,617,토,벨룸 리조트,서귀포,5,8.8,2,765909,4박 5일
613,화,617,토,오션스위츠 제주 호텔,제주,4,8.1,2,469944,4박 5일
613,화,617,토,아시아호텔,제주,4,8.0,2,248791,4박 5일
613,화,617,토,호텔 위드 제주,제주,4,8.0,2,265782,4박 5일
613,화,617,토,WE호텔 제주,서귀포,5,8.5,2,682269,4박 5일
613,화,617,토,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,2,314048,4박 5일
613,화,617,토,위드스테이호텔,제주,4,8.7,2,212828,4박 5일
613,화,617,토,파크 선샤인 제주,서귀포,3,8.9,2,320662,4박 5일
613,화,617,토,베니키아 호텔 제주,제주,3,7.5,2,179135,4박 5일
613,화,617,토,신신호텔 서귀포,서귀포,4,8.0,2,137668,4박 5일
613,화,617,토,제주 오리엔탈 호텔,제주,5,7.5,2,1232494,4박 5일
613,화,617,토,샐리스 제주 호텔,제주,3,7.2,2,256650,4박 5일
613,화,617,토,퍼스트70 호텔,서귀포,4,8.1,2,191188,4박 5일
613,화,617,토,아이미제주비치호텔,제주,3,7.2,2,172463,4박 5일
613,화,617,토,오션 팰리스 호텔,서귀포,4,7.4,2,155619,4박 5일
613,화,617,토,제주 노블레스 관광호텔,제주,3,7.8,2,223029,4박 5일
613,화,617,토,금호 제주 리조트,서귀포,4,7.4,2,443148,4박 5일
613,화,617,토,호텔 빠레브,서귀포,4,8.2,2,276865,4박 5일
613,화,617,토,호텔 레오,제주,4,8.9,2,287673,4박 5일
613,화,617,토,애월 스테이 인 제주,제주,2,8.6,2,206807,4박 5일
613,화,617,토,위드시티호텔,제주,2,7.0,2,218912,4박 5일
613,화,617,토,벤티모 호텔 앤 레지던스 제주,제주,4,9.0,2,366853,4박 5일
613,화,617,토,제주 썬호텔,제주,5,8.8,2,408648,4박 5일
613,화,617,토,블루 하와이 리조트,제주,3,7.9,2,212892,4박 5일
613,화,617,토,디 아넥스 호텔,서귀포,3,9.0,2,747654,4박 5일
613,화,617,토,머큐어 앰배서더 제주,서귀포,5,8.0,2,629000,4박 5일
613,화,617,토,호텔 화인 제주,서귀포,4,9.2,2,230909,4박 5일
613,화,617,토,호텔 스카이파크 제주 1호점,제주,3,7.8,2,201375,4박 5일
613,화,617,토,엠버 호텔 제주,제주,4,8.5,2,259484,4박 5일
613,화,617,토,호텔더그랑 서귀포,서귀포,3,10.0,2,327273,4박 5일
613,화,617,토,탑스텐 빌라 드 애월,제주,4,8.2,2,507970,4박 5일
613,화,617,토,아길라 호텔,제주,3,7.9,2,448115,4박 5일
613,화,617,토,호텔 삼해인,제주,1,8.0,2,118128,4박 5일
614,수,618,일,파르나스 호텔 제주,서귀포,5,9.2,2,1455000,4박 5일
614,수,618,일,제주 신라 호텔,서귀포,5,9.0,2,1425355,4박 5일
614,수,618,일,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,545715,4박 5일
614,수,618,일,메종 글래드 제주,제주,5,8.1,2,573492,4박 5일
614,수,618,일,롯데 호텔 제주,서귀포,5,8.8,2,1047200,4박 5일
614,수,618,일,라마다 프라자 제주 호텔,제주,5,8.2,2,634418,4박 5일
614,수,618,일,신라스테이 제주,제주,4,8.0,2,432730,4박 5일
614,수,618,일,그랜드 하얏트 제주,제주,5,8.8,2,1148000,4박 5일
614,수,618,일,유탑 유블레스호텔,제주,4,8.0,2,364298,4박 5일
614,수,618,일,그랜드 조선 제주,서귀포,5,8.9,2,1152829,4박 5일
614,수,618,일,에코랜드 호텔,제주,0,0.0,2,583307,4박 5일
614,수,618,일,휘슬락 호텔,제주,4,7.7,2,260334,4박 5일
614,수,618,일,베스트웨스턴 제주호텔,제주,4,7.6,2,285620,4박 5일
614,수,618,일,탐라스테이 호텔 제주,제주,4,7.7,2,246612,4박 5일
614,수,618,일,라마다 제주 시티 호텔,제주,4,8.1,2,345124,4박 5일
614,수,618,일,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,794957,4박 5일
614,수,618,일,해비치 호텔 & 리조트,서귀포,5,8.6,2,837445,4박 5일
614,수,618,일,호텔 리젠트 마린 더 블루,제주,4,8.2,2,337679,4박 5일
614,수,618,일,브라운 스위트 제주,서귀포,4,7.3,2,155783,4박 5일
614,수,618,일,서머셋 제주신화월드,서귀포,5,8.6,2,1279339,4박 5일
614,수,618,일,휘닉스 제주 섭지코지,서귀포,4,7.8,2,983572,4박 5일
614,수,618,일,더큐브 리조트 제주,서귀포,4,8.2,2,264354,4박 5일
614,수,618,일,롯데시티호텔 제주,제주,4,8.5,2,443274,4박 5일
614,수,618,일,호텔 브릿지 서귀포,서귀포,4,8.0,2,198545,4박 5일
614,수,618,일,호텔 케니 서귀포,서귀포,3,8.1,2,130473,4박 5일
614,수,618,일,호텔 시리우스,제주,4,8.3,2,347306,4박 5일
614,수,618,일,골든튤립 제주성산호텔,서귀포,4,7.7,2,183956,4박 5일
614,수,618,일,호텔 난타,제주,4,8.6,2,300774,4박 5일
614,수,618,일,더 베스트 제주 성산,서귀포,4,7.9,2,175207,4박 5일
614,수,618,일,한림리조트,제주,0,0.0,2,398545,4박 5일
614,수,618,일,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,2,765000,4박 5일
614,수,618,일,호텔 토스카나,서귀포,5,9.0,2,831746,4박 5일
614,수,618,일,서귀포 JS호텔,서귀포,4,8.4,2,207280,4박 5일
614,수,618,일,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,727341,4박 5일
614,수,618,일,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,118084,4박 5일
614,수,618,일,호텔 샬롬 제주,제주,4,7.9,2,232400,4박 5일
614,수,618,일,코델리아 S 호텔,서귀포,3,7.6,2,142069,4박 5일
614,수,618,일,세인트 비치 호텔,제주,4,7.0,2,268020,4박 5일
614,수,618,일,함덕비치스테이제주,제주,2,8.0,2,185952,4박 5일
614,수,618,일,호텔 케니 모슬포,서귀포,3,8.4,2,170175,4박 5일
614,수,618,일,더 그랜드 섬오름,서귀포,4,8.3,2,696000,4박 5일
614,수,618,일,스탠포드 호텔 & 리조트 제주,제주,0,8.0,2,531076,4박 5일
614,수,618,일,아스타 호텔,제주,4,8.4,2,280317,4박 5일
614,수,618,일,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,158556,4박 5일
614,수,618,일,스타즈 호텔 제주 로베로점,제주,3,8.0,2,148274,4박 5일
614,수,618,일,그라벨 호텔,제주,4,8.1,2,752886,4박 5일
614,수,618,일,훈데르트힐즈,제주,0,0.0,2,809256,4박 5일
614,수,618,일,엠스테이 호텔 제주,서귀포,4,7.8,2,176311,4박 5일
614,수,618,일,제주 센트럴시티호텔,제주,3,7.7,2,237265,4박 5일
614,수,618,일,신신호텔 천지연,서귀포,4,7.9,2,110629,4박 5일
614,수,618,일,신신호텔 제주공항,제주,4,7.6,2,162736,4박 5일
614,수,618,일,플레이스 캠프 제주,서귀포,4,8.3,2,141532,4박 5일
614,수,618,일,레슬리 호텔,제주,3,7.8,2,211602,4박 5일
614,수,618,일,헤이 서귀포,서귀포,3,7.9,2,131597,4박 5일
614,수,618,일,까사로마 호텔,서귀포,3,8.8,2,346070,4박 5일
614,수,618,일,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,604630,4박 5일
614,수,618,일,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,266961,4박 5일
614,수,618,일,산방산 호텔,서귀포,3,8.5,2,289254,4박 5일
614,수,618,일,유니호텔 제주,제주,4,7.7,2,333883,4박 5일
614,수,618,일,코업시티호텔 성산,서귀포,4,7.9,2,211128,4박 5일
614,수,618,일,어반아일랜드 호텔,제주,3,7.4,2,183970,4박 5일
614,수,618,일,담모라 리조트,서귀포,3,7.3,2,181440,4박 5일
614,수,618,일,서귀포 칼 호텔,서귀포,5,8.2,2,463473,4박 5일
614,수,618,일,신신호텔 제주월드컵,서귀포,4,7.7,2,112056,4박 5일
614,수,618,일,벨룸 리조트,서귀포,5,8.8,2,815035,4박 5일
614,수,618,일,오션스위츠 제주 호텔,제주,4,8.1,2,363636,4박 5일
614,수,618,일,아시아호텔,제주,4,8.0,2,246762,4박 5일
614,수,618,일,호텔 위드 제주,제주,4,8.0,2,245964,4박 5일
614,수,618,일,WE호텔 제주,서귀포,5,8.5,2,711565,4박 5일
614,수,618,일,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,2,342872,4박 5일
614,수,618,일,위드스테이호텔,제주,4,8.7,2,269091,4박 5일
614,수,618,일,파크 선샤인 제주,서귀포,3,8.9,2,324794,4박 5일
614,수,618,일,베니키아 호텔 제주,제주,3,7.5,2,182648,4박 5일
614,수,618,일,신신호텔 서귀포,서귀포,4,8.0,2,140287,4박 5일
614,수,618,일,제주 오리엔탈 호텔,제주,5,7.5,2,1182622,4박 5일
614,수,618,일,샐리스 제주 호텔,제주,3,7.2,2,267963,4박 5일
614,수,618,일,퍼스트70 호텔,서귀포,4,8.1,2,195278,4박 5일
614,수,618,일,아이미제주비치호텔,제주,3,7.2,2,177124,4박 5일
614,수,618,일,오션 팰리스 호텔,서귀포,4,7.4,2,164695,4박 5일
614,수,618,일,제주 노블레스 관광호텔,제주,3,7.8,2,232574,4박 5일
614,수,618,일,금호 제주 리조트,서귀포,4,7.4,2,452914,4박 5일
614,수,618,일,호텔 빠레브,서귀포,4,8.2,2,280998,4박 5일
614,수,618,일,호텔 레오,제주,4,8.9,2,287673,4박 5일
614,수,618,일,애월 스테이 인 제주,제주,2,8.6,2,218930,4박 5일
614,수,618,일,위드시티호텔,제주,2,7.0,2,223972,4박 5일
614,수,618,일,벤티모 호텔 앤 레지던스 제주,제주,4,9.0,2,385128,4박 5일
614,수,618,일,제주 썬호텔,제주,5,8.8,2,398976,4박 5일
614,수,618,일,블루 하와이 리조트,제주,3,7.9,2,212892,4박 5일
614,수,618,일,디 아넥스 호텔,서귀포,3,9.0,2,799381,4박 5일
614,수,618,일,머큐어 앰배서더 제주,서귀포,5,8.0,2,621488,4박 5일
614,수,618,일,호텔 화인 제주,서귀포,4,9.2,2,230909,4박 5일
614,수,618,일,호텔 스카이파크 제주 1호점,제주,3,7.8,2,209061,4박 5일
614,수,618,일,엠버 호텔 제주,제주,4,8.5,2,268777,4박 5일
614,수,618,일,호텔더그랑 서귀포,서귀포,3,10.0,2,327273,4박 5일
614,수,618,일,탑스텐 빌라 드 애월,제주,4,8.2,2,541385,4박 5일
614,수,618,일,아길라 호텔,제주,3,7.9,2,456570,4박 5일
614,수,618,일,호텔 삼해인,제주,1,8.0,2,133628,4박 5일
614,수,618,일,더 포 그레이스 리조트,서귀포,3,7.9,2,217537,4박 5일
614,수,618,일,소랑 풀빌라,제주,3,8.4,2,563636,4박 5일
614,수,618,일,오션스타,서귀포,0,0.0,2,458182,4박 5일
615,목,619,월,파르나스 호텔 제주,서귀포,5,9.2,2,1446000,4박 5일
615,목,619,월,제주 신라 호텔,서귀포,5,9.0,2,1435392,4박 5일
615,목,619,월,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,549646,4박 5일
615,목,619,월,메종 글래드 제주,제주,5,8.1,2,563429,4박 5일
615,목,619,월,롯데 호텔 제주,서귀포,5,8.8,2,1064800,4박 5일
615,목,619,월,라마다 프라자 제주 호텔,제주,5,8.2,2,634418,4박 5일
615,목,619,월,신라스테이 제주,제주,4,8.0,2,427639,4박 5일
615,목,619,월,그랜드 하얏트 제주,제주,5,8.8,2,1148000,4박 5일
615,목,619,월,유탑 유블레스호텔,제주,4,8.0,2,364298,4박 5일
615,목,619,월,그랜드 조선 제주,서귀포,5,8.9,2,1173225,4박 5일
615,목,619,월,에코랜드 호텔,제주,0,0.0,2,594026,4박 5일
615,목,619,월,휘슬락 호텔,제주,4,7.7,2,249177,4박 5일
615,목,619,월,베스트웨스턴 제주호텔,제주,4,7.6,2,253486,4박 5일
615,목,619,월,탐라스테이 호텔 제주,제주,4,7.7,2,246612,4박 5일
615,목,619,월,라마다 제주 시티 호텔,제주,4,8.1,2,302655,4박 5일
615,목,619,월,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,815566,4박 5일
615,목,619,월,해비치 호텔 & 리조트,서귀포,5,8.6,2,837445,4박 5일
615,목,619,월,호텔 리젠트 마린 더 블루,제주,4,8.2,2,337679,4박 5일
615,목,619,월,브라운 스위트 제주,서귀포,4,7.3,2,152339,4박 5일
615,목,619,월,서머셋 제주신화월드,서귀포,5,8.6,2,1323967,4박 5일
615,목,619,월,휘닉스 제주 섭지코지,서귀포,4,7.8,2,1019011,4박 5일
615,목,619,월,더큐브 리조트 제주,서귀포,4,8.2,2,264354,4박 5일
615,목,619,월,롯데시티호텔 제주,제주,4,8.5,2,443274,4박 5일
615,목,619,월,호텔 브릿지 서귀포,서귀포,4,8.0,2,195547,4박 5일
615,목,619,월,호텔 케니 서귀포,서귀포,3,8.1,2,130473,4박 5일
615,목,619,월,호텔 시리우스,제주,4,8.3,2,337471,4박 5일
615,목,619,월,골든튤립 제주성산호텔,서귀포,4,7.7,2,183956,4박 5일
615,목,619,월,호텔 난타,제주,4,8.6,2,300774,4박 5일
615,목,619,월,더 베스트 제주 성산,서귀포,4,7.9,2,175207,4박 5일
615,목,619,월,한림리조트,제주,0,0.0,2,398545,4박 5일
615,목,619,월,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,2,803636,4박 5일
615,목,619,월,호텔 토스카나,서귀포,5,9.0,2,831746,4박 5일
615,목,619,월,서귀포 JS호텔,서귀포,4,8.4,2,202648,4박 5일
615,목,619,월,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,727341,4박 5일
615,목,619,월,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,118084,4박 5일
615,목,619,월,호텔 샬롬 제주,제주,4,7.9,2,232400,4박 5일
615,목,619,월,코델리아 S 호텔,서귀포,3,7.6,2,133884,4박 5일
615,목,619,월,세인트 비치 호텔,제주,4,7.0,2,268020,4박 5일
615,목,619,월,함덕비치스테이제주,제주,2,8.0,2,186696,4박 5일
615,목,619,월,호텔 케니 모슬포,서귀포,3,8.4,2,169848,4박 5일
615,목,619,월,더 그랜드 섬오름,서귀포,4,8.3,2,696000,4박 5일
615,목,619,월,스탠포드 호텔 & 리조트 제주,제주,0,8.0,2,531076,4박 5일
615,목,619,월,아스타 호텔,제주,4,8.4,2,269756,4박 5일
615,목,619,월,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,161348,4박 5일
615,목,619,월,스타즈 호텔 제주 로베로점,제주,3,8.0,2,149998,4박 5일
615,목,619,월,그라벨 호텔,제주,4,8.1,2,512580,4박 5일
615,목,619,월,훈데르트힐즈,제주,0,0.0,2,952066,4박 5일
615,목,619,월,엠스테이 호텔 제주,서귀포,4,7.8,2,160165,4박 5일
615,목,619,월,제주 센트럴시티호텔,제주,3,7.7,2,242751,4박 5일
615,목,619,월,신신호텔 천지연,서귀포,4,7.9,2,112275,4박 5일
615,목,619,월,신신호텔 제주공항,제주,4,7.6,2,159646,4박 5일
615,목,619,월,플레이스 캠프 제주,서귀포,4,8.3,2,144840,4박 5일
615,목,619,월,레슬리 호텔,제주,3,7.8,2,213623,4박 5일
615,목,619,월,헤이 서귀포,서귀포,3,7.9,2,128750,4박 5일
615,목,619,월,까사로마 호텔,서귀포,3,8.8,2,346070,4박 5일
615,목,619,월,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,604630,4박 5일
615,목,619,월,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,212953,4박 5일
615,목,619,월,산방산 호텔,서귀포,3,8.5,2,295866,4박 5일
615,목,619,월,유니호텔 제주,제주,4,7.7,2,333883,4박 5일
615,목,619,월,코업시티호텔 성산,서귀포,4,7.9,2,206612,4박 5일
615,목,619,월,어반아일랜드 호텔,제주,3,7.4,2,183970,4박 5일
