checkin_date,checkin_day,ckeckout_date,checkout_day,hotel_name,location,grade,score,customer_num,price
605,월,608,목,호텔 리젠트 마린 더 블루,제주,4,8.2,2,296363
605,월,608,목,브라운 스위트 제주,서귀포,4,7.3,2,111027
605,월,608,목,서머셋 제주신화월드,서귀포,5,8.6,2,1187390
605,월,608,목,휘닉스 제주 섭지코지,서귀포,4,7.8,2,958444
605,월,608,목,더큐브 리조트 제주,서귀포,4,8.2,2,197865
605,월,608,목,롯데시티호텔 제주,제주,4,8.5,2,359638
605,월,608,목,호텔 브릿지 서귀포,서귀포,4,8.0,2,298360
605,월,608,목,호텔 케니 서귀포,서귀포,3,8.1,2,99527
605,월,608,목,호텔 시리우스,제주,4,8.3,2,369563
605,월,608,목,골든튤립 제주성산호텔,서귀포,4,7.7,2,137967
605,월,608,목,호텔 난타,제주,4,8.6,2,221378
605,월,608,목,더 베스트 제주 성산,서귀포,4,7.9,2,131405
605,월,608,목,한림리조트,제주,0,0.0,2,305455
605,월,608,목,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,2,687727
605,월,608,목,호텔 토스카나,서귀포,5,9.0,2,7852066
605,월,608,목,서귀포 JS호텔,서귀포,4,8.4,2,135333
605,월,608,목,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,518655
605,월,608,목,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,88563
605,월,608,목,호텔 샬롬 제주,제주,4,7.9,2,176133
605,월,608,목,제주 항공우주 호텔,서귀포,4,8.4,2,171875
605,월,608,목,코델리아 S 호텔,서귀포,3,7.6,2,100413
605,월,608,목,세인트 비치 호텔,제주,4,7.0,2,196548
605,월,608,목,함덕비치스테이제주,제주,2,8.0,2,146530
605,월,608,목,호텔 케니 모슬포,서귀포,3,8.4,2,117971
605,월,608,목,더 그랜드 섬오름,서귀포,4,8.3,2,349669
605,월,608,목,아스타 호텔,제주,4,8.4,2,202317
605,월,608,목,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,118221
605,월,608,목,스타즈 호텔 제주 로베로점,제주,3,8.0,2,118664
605,월,608,목,그라벨 호텔,제주,4,8.1,2,527595
605,월,608,목,훈데르트힐즈,제주,0,0.0,2,623306
605,월,608,목,글로스터 호텔 제주,제주,4,8.3,2,214545
605,월,608,목,엠스테이 호텔 제주,서귀포,4,7.8,2,113958
605,월,608,목,제주 센트럴시티호텔,제주,3,7.7,2,175138
605,월,608,목,신신호텔 천지연,서귀포,4,7.9,2,80262
605,월,608,목,신신호텔 제주공항,제주,4,7.6,2,122422
605,월,608,목,플레이스 캠프 제주,서귀포,4,8.3,2,108892
605,월,608,목,레슬리 호텔,제주,3,7.8,2,155670
605,월,608,목,헤이 서귀포,서귀포,3,7.9,2,111678
605,월,608,목,까사로마 호텔,서귀포,3,8.8,2,257577
605,월,608,목,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,440663
605,월,608,목,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,159715
605,월,608,목,산방산 호텔,서귀포,3,8.5,2,232801
605,월,608,목,유니호텔 제주,제주,4,7.7,2,256197
605,월,608,목,코업시티호텔 성산,서귀포,4,7.9,2,154113
605,월,608,목,스위트 호텔 제주,서귀포,5,8.3,2,400689
605,월,608,목,어반아일랜드 호텔,제주,3,7.4,2,137978
605,월,608,목,담모라 리조트,서귀포,3,7.3,2,124625
605,월,608,목,엠버퓨어힐호텔&리조트,제주,5,9.2,2,1140497
605,월,608,목,서귀포 칼 호텔,서귀포,5,8.2,2,327627
605,월,608,목,신신호텔 제주월드컵,서귀포,4,7.7,2,81306
605,월,608,목,벨룸 리조트,서귀포,5,8.8,2,580640
605,월,608,목,오션스위츠 제주 호텔,제주,4,8.1,2,403987
605,월,608,목,아시아호텔,제주,4,8.0,2,151255
605,월,608,목,호텔 위드 제주,제주,4,8.0,2,184473
605,월,608,목,WE호텔 제주,서귀포,5,8.5,2,490462
605,월,608,목,제주 아리아 호텔,서귀포,3,8.4,2,276084
605,월,608,목,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,2,257154
605,월,608,목,호텔에어시티,제주,4,7.9,2,173454
605,월,608,목,위드스테이호텔,제주,4,8.7,2,159621
605,월,608,목,파크 선샤인 제주,서귀포,3,8.9,2,258678
605,월,608,목,베니키아 호텔 제주,제주,3,7.5,2,151034
605,월,608,목,호텔 더 원,제주,4,7.4,2,203781
605,월,608,목,신신호텔 서귀포,서귀포,4,8.0,2,99399
605,월,608,목,제주 오리엔탈 호텔,제주,5,7.5,2,207127
605,월,608,목,샐리스 제주 호텔,제주,3,7.2,2,203357
605,월,608,목,퍼스트70 호텔,서귀포,4,8.1,2,140424
605,월,608,목,아이미제주비치호텔,제주,3,7.2,2,125851
605,월,608,목,포도 호텔,서귀포,0,0.0,2,1728099
605,월,608,목,오션 팰리스 호텔,서귀포,4,7.4,2,130789
605,월,608,목,제주 노블레스 관광호텔,제주,3,7.8,2,161441
605,월,608,목,호텔 빠레브,서귀포,4,8.2,2,205855
605,월,608,목,애월 스테이 인 제주,제주,2,8.6,2,291512
605,월,608,목,위드시티호텔,제주,2,7.0,2,159438
605,월,608,목,오션블루 호텔,서귀포,3,7.2,2,385132
605,월,608,목,제주 썬호텔,제주,5,8.8,2,318184
605,월,608,목,블루 하와이 리조트,제주,3,7.9,2,163636
605,월,608,목,디 아넥스 호텔,서귀포,3,9.0,2,614591
605,월,608,목,머큐어 앰배서더 제주,서귀포,5,8.0,2,498685
605,월,608,목,호텔 화인 제주,서귀포,4,9.2,2,148761
605,월,608,목,호텔 스카이파크 제주 1호점,제주,3,7.8,2,166363
605,월,608,목,엠버 호텔 제주,제주,4,8.5,2,197826
605,월,608,목,호텔더그랑 서귀포,서귀포,3,10.0,2,245455
605,월,608,목,탑스텐 빌라 드 애월,제주,4,8.2,2,296266
606,화,609,금,파르나스 호텔 제주,서귀포,5,9.2,2,1179000
606,화,609,금,제주 신라 호텔,서귀포,5,9.0,2,993734
606,화,609,금,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,374330
606,화,609,금,메종 글래드 제주,제주,5,8.1,2,684832
606,화,609,금,롯데 호텔 제주,서귀포,5,8.8,2,873967
606,화,609,금,라마다 프라자 제주 호텔,제주,5,8.2,2,401068
606,화,609,금,신라스테이 제주,제주,4,8.0,2,300368
606,화,609,금,그랜드 하얏트 제주,제주,5,8.8,2,795000
606,화,609,금,유탑 유블레스호텔,제주,4,8.0,2,252436
606,화,609,금,그랜드 조선 제주,서귀포,5,8.9,2,860187
606,화,609,금,에코랜드 호텔,제주,0,0.0,2,420064
606,화,609,금,휘슬락 호텔,제주,4,7.7,2,197110
606,화,609,금,베스트웨스턴 제주호텔,제주,4,7.6,2,186099
606,화,609,금,탐라스테이 호텔 제주,제주,4,7.7,2,182322
606,화,609,금,라마다 제주 시티 호텔,제주,4,8.1,2,211761
606,화,609,금,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,612192
606,화,609,금,해비치 호텔 & 리조트,서귀포,5,8.6,2,643012
606,화,609,금,호텔 리젠트 마린 더 블루,제주,4,8.2,2,245174
606,화,609,금,브라운 스위트 제주,서귀포,4,7.3,2,113610
606,화,609,금,서머셋 제주신화월드,서귀포,5,8.6,2,1057906
606,화,609,금,휘닉스 제주 섭지코지,서귀포,4,7.8,2,1503900
606,화,609,금,더큐브 리조트 제주,서귀포,4,8.2,2,183958
606,화,609,금,롯데시티호텔 제주,제주,4,8.5,2,359638
606,화,609,금,호텔 브릿지 서귀포,서귀포,4,8.0,2,491298
606,화,609,금,호텔 케니 서귀포,서귀포,3,8.1,2,98691
606,화,609,금,호텔 시리우스,제주,4,8.3,2,297851
606,화,609,금,골든튤립 제주성산호텔,서귀포,4,7.7,2,137967
606,화,609,금,호텔 난타,제주,4,8.6,2,552153
606,화,609,금,더 베스트 제주 성산,서귀포,4,7.9,2,131405
606,화,609,금,한림리조트,제주,0,0.0,2,261818
606,화,609,금,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,2,540909
606,화,609,금,호텔 토스카나,서귀포,5,9.0,2,611673
606,화,609,금,서귀포 JS호텔,서귀포,4,8.4,2,126225
606,화,609,금,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,503581
606,화,609,금,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,88563
606,화,609,금,호텔 샬롬 제주,제주,4,7.9,2,174300
606,화,609,금,제주 항공우주 호텔,서귀포,4,8.4,2,175873
606,화,609,금,코델리아 S 호텔,서귀포,3,7.6,2,100413
606,화,609,금,세인트 비치 호텔,제주,4,7.0,2,187614
606,화,609,금,함덕비치스테이제주,제주,2,8.0,2,135373
606,화,609,금,호텔 케니 모슬포,서귀포,3,8.4,2,124491
606,화,609,금,더 그랜드 섬오름,서귀포,4,8.3,2,390433
606,화,609,금,스탠포드 호텔 & 리조트 제주,제주,0,8.0,2,377232
606,화,609,금,아스타 호텔,제주,4,8.4,2,202317
606,화,609,금,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,115437
606,화,609,금,스타즈 호텔 제주 로베로점,제주,3,8.0,2,118200
606,화,609,금,그라벨 호텔,제주,4,8.1,2,223456
606,화,609,금,훈데르트힐즈,제주,0,0.0,2,560083
606,화,609,금,글로스터 호텔 제주,제주,4,8.3,2,198363
606,화,609,금,엠스테이 호텔 제주,서귀포,4,7.8,2,113958
606,화,609,금,제주 센트럴시티호텔,제주,3,7.7,2,179308
606,화,609,금,신신호텔 천지연,서귀포,4,7.9,2,82605
606,화,609,금,신신호텔 제주공항,제주,4,7.6,2,115107
606,화,609,금,플레이스 캠프 제주,서귀포,4,8.3,2,108523
606,화,609,금,레슬리 호텔,제주,3,7.8,2,155670
606,화,609,금,헤이 서귀포,서귀포,3,7.9,2,101652
606,화,609,금,루체빌,서귀포,3,8.4,2,501995
606,화,609,금,까사로마 호텔,서귀포,3,8.8,2,241775
606,화,609,금,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,415044
606,화,609,금,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,159715
606,화,609,금,산방산 호텔,서귀포,3,8.5,2,218876
606,화,609,금,유니호텔 제주,제주,4,7.7,2,244626
606,화,609,금,코업시티호텔 성산,서귀포,4,7.9,2,158499
606,화,609,금,스위트 호텔 제주,서귀포,5,8.3,2,387498
606,화,609,금,어반아일랜드 호텔,제주,3,7.4,2,137978
606,화,609,금,담모라 리조트,서귀포,3,7.3,2,121287
606,화,609,금,엠버퓨어힐호텔&리조트,제주,5,9.2,2,1066116
606,화,609,금,서귀포 칼 호텔,서귀포,5,8.2,2,320526
606,화,609,금,신신호텔 제주월드컵,서귀포,4,7.7,2,79458
606,화,609,금,벨룸 리조트,서귀포,5,8.8,2,532930
606,화,609,금,오션스위츠 제주 호텔,제주,4,8.1,2,395742
606,화,609,금,아시아호텔,제주,4,8.0,2,175589
606,화,609,금,호텔 위드 제주,제주,4,8.0,2,194715
606,화,609,금,WE호텔 제주,서귀포,5,8.5,2,421755
606,화,609,금,제주 아리아 호텔,서귀포,3,8.4,2,263164
606,화,609,금,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,2,257154
606,화,609,금,호텔에어시티,제주,4,7.9,2,195455
606,화,609,금,위드스테이호텔,제주,4,8.7,2,159621
606,화,609,금,파크 선샤인 제주,서귀포,3,8.9,2,243802
606,화,609,금,베니키아 호텔 제주,제주,3,7.5,2,140497
606,화,609,금,신신호텔 서귀포,서귀포,4,8.0,2,101711
606,화,609,금,제주 오리엔탈 호텔,제주,5,7.5,2,220073
606,화,609,금,샐리스 제주 호텔,제주,3,7.2,2,182803
606,화,609,금,퍼스트70 호텔,서귀포,4,8.1,2,147243
606,화,609,금,아이미제주비치호텔,제주,3,7.2,2,122768
606,화,609,금,포도 호텔,서귀포,0,0.0,2,1594215
606,화,609,금,오션 팰리스 호텔,서귀포,4,7.4,2,119863
606,화,609,금,제주 노블레스 관광호텔,제주,3,7.8,2,165285
606,화,609,금,호텔 레오,제주,4,8.9,2,208563
606,화,609,금,애월 스테이 인 제주,제주,2,8.6,2,219346
606,화,609,금,오션블루 호텔,서귀포,3,7.2,2,414265
606,화,609,금,벤티모 호텔 앤 레지던스 제주,제주,4,9.0,2,189591
606,화,609,금,제주 썬호텔,제주,5,8.8,2,323969
606,화,609,금,블루 하와이 리조트,제주,3,7.9,2,179427
606,화,609,금,디 아넥스 호텔,서귀포,3,9.0,2,561774
606,화,609,금,머큐어 앰배서더 제주,서귀포,5,8.0,2,459000
606,화,609,금,호텔 화인 제주,서귀포,4,9.2,2,148761
606,화,609,금,호텔 스카이파크 제주 1호점,제주,3,7.8,2,152184
606,화,609,금,엠버 호텔 제주,제주,4,8.5,2,190314
606,화,609,금,호텔더그랑 서귀포,서귀포,3,10.0,2,245455
607,수,610,토,파르나스 호텔 제주,서귀포,5,9.2,2,1242000
607,수,610,토,제주 신라 호텔,서귀포,5,9.0,2,1043922
607,수,610,토,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,383793
607,수,610,토,메종 글래드 제주,제주,5,8.1,2,725550
607,수,610,토,롯데 호텔 제주,서귀포,5,8.8,2,864628
607,수,610,토,라마다 프라자 제주 호텔,제주,5,8.2,2,422945
607,수,610,토,신라스테이 제주,제주,4,8.0,2,315639
607,수,610,토,그랜드 하얏트 제주,제주,5,8.8,2,795000
607,수,610,토,유탑 유블레스호텔,제주,4,8.0,2,271855
607,수,610,토,그랜드 조선 제주,서귀포,5,8.9,2,895659
607,수,610,토,에코랜드 호텔,제주,0,0.0,2,377192
607,수,610,토,휘슬락 호텔,제주,4,7.7,2,211986
607,수,610,토,베스트웨스턴 제주호텔,제주,4,7.6,2,189306
607,수,610,토,탐라스테이 호텔 제주,제주,4,7.7,2,182612
607,수,610,토,라마다 제주 시티 호텔,제주,4,8.1,2,218530
607,수,610,토,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,605050
607,수,610,토,해비치 호텔 & 리조트,서귀포,5,8.6,2,627262
607,수,610,토,호텔 리젠트 마린 더 블루,제주,4,8.2,2,257959
607,수,610,토,브라운 스위트 제주,서귀포,4,7.3,2,111027
607,수,610,토,서머셋 제주신화월드,서귀포,5,8.6,2,932231
607,수,610,토,휘닉스 제주 섭지코지,서귀포,4,7.8,2,1511692
607,수,610,토,더큐브 리조트 제주,서귀포,4,8.2,2,193127
607,수,610,토,롯데시티호텔 제주,제주,4,8.5,2,359638
607,수,610,토,호텔 브릿지 서귀포,서귀포,4,8.0,2,511074
607,수,610,토,호텔 케니 서귀포,서귀포,3,8.1,2,97855
607,수,610,토,호텔 시리우스,제주,4,8.3,2,377116
607,수,610,토,제주 부영 호텔&리조트,서귀포,5,9.1,2,542975
607,수,610,토,골든튤립 제주성산호텔,서귀포,4,7.7,2,137967
607,수,610,토,호텔 난타,제주,4,8.6,2,566760
607,수,610,토,더 베스트 제주 성산,서귀포,4,7.9,2,131405
607,수,610,토,한림리조트,제주,0,0.0,2,302545
607,수,610,토,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,2,556364
607,수,610,토,호텔 토스카나,서귀포,5,9.0,2,627854
607,수,610,토,서귀포 JS호텔,서귀포,4,8.4,2,143541
607,수,610,토,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,512531
607,수,610,토,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,88563
607,수,610,토,호텔 샬롬 제주,제주,4,7.9,2,174300
607,수,610,토,제주 항공우주 호텔,서귀포,4,8.4,2,171875
607,수,610,토,코델리아 S 호텔,서귀포,3,7.6,2,100413
607,수,610,토,세인트 비치 호텔,제주,4,7.0,2,196548
607,수,610,토,함덕비치스테이제주,제주,2,8.0,2,139092
607,수,610,토,호텔 케니 모슬포,서귀포,3,8.4,2,126053
607,수,610,토,더 그랜드 섬오름,서귀포,4,8.3,2,413246
607,수,610,토,스탠포드 호텔 & 리조트 제주,제주,0,8.0,2,391282
607,수,610,토,아스타 호텔,제주,4,8.4,2,202317
607,수,610,토,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,118221
607,수,610,토,스타즈 호텔 제주 로베로점,제주,3,8.0,2,110166
607,수,610,토,그라벨 호텔,제주,4,8.1,2,230598
607,수,610,토,훈데르트힐즈,제주,0,0.0,2,591322
607,수,610,토,글로스터 호텔 제주,제주,4,8.3,2,228375
607,수,610,토,엠스테이 호텔 제주,서귀포,4,7.8,2,113958
607,수,610,토,제주 센트럴시티호텔,제주,3,7.7,2,175138
607,수,610,토,신신호텔 천지연,서귀포,4,7.9,2,81006
607,수,610,토,신신호텔 제주공항,제주,4,7.6,2,113240
607,수,610,토,플레이스 캠프 제주,서귀포,4,8.3,2,103044
607,수,610,토,레슬리 호텔,제주,3,7.8,2,155670
607,수,610,토,헤이 서귀포,서귀포,3,7.9,2,103915
607,수,610,토,까사로마 호텔,서귀포,3,8.8,2,249676
607,수,610,토,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,440663
607,수,610,토,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,159715
607,수,610,토,산방산 호텔,서귀포,3,8.5,2,233117
607,수,610,토,유니호텔 제주,제주,4,7.7,2,244626
607,수,610,토,코업시티호텔 성산,서귀포,4,7.9,2,158499
607,수,610,토,스위트 호텔 제주,서귀포,5,8.3,2,407284
607,수,610,토,어반아일랜드 호텔,제주,3,7.4,2,137978
607,수,610,토,담모라 리조트,서귀포,3,7.3,2,132262
607,수,610,토,엠버퓨어힐호텔&리조트,제주,5,9.2,2,1140497
607,수,610,토,서귀포 칼 호텔,서귀포,5,8.2,2,343609
607,수,610,토,신신호텔 제주월드컵,서귀포,4,7.7,2,81306
607,수,610,토,벨룸 리조트,서귀포,5,8.8,2,1099089
607,수,610,토,오션스위츠 제주 호텔,제주,4,8.1,2,403987
607,수,610,토,아시아호텔,제주,4,8.0,2,173011
607,수,610,토,호텔 위드 제주,제주,4,8.0,2,199336
607,수,610,토,WE호텔 제주,서귀포,5,8.5,2,454053
607,수,610,토,제주 아리아 호텔,서귀포,3,8.4,2,263164
607,수,610,토,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,2,257154
607,수,610,토,호텔에어시티,제주,4,7.9,2,209504
607,수,610,토,위드스테이호텔,제주,4,8.7,2,159621
607,수,610,토,파크 선샤인 제주,서귀포,3,8.9,2,238017
607,수,610,토,베니키아 호텔 제주,제주,3,7.5,2,133472
607,수,610,토,신신호텔 서귀포,서귀포,4,8.0,2,98931
607,수,610,토,제주 오리엔탈 호텔,제주,5,7.5,2,226545
607,수,610,토,샐리스 제주 호텔,제주,3,7.2,2,194245
607,수,610,토,퍼스트70 호텔,서귀포,4,8.1,2,146462
607,수,610,토,아이미제주비치호텔,제주,3,7.2,2,129931
607,수,610,토,포도 호텔,서귀포,0,0.0,2,1792562
607,수,610,토,오션 팰리스 호텔,서귀포,4,7.4,2,117995
607,수,610,토,제주 노블레스 관광호텔,제주,3,7.8,2,156258
607,수,610,토,호텔 레오,제주,4,8.9,2,219350
607,수,610,토,애월 스테이 인 제주,제주,2,8.6,2,238829
607,수,610,토,오션블루 호텔,서귀포,3,7.2,2,245091
607,수,610,토,벤티모 호텔 앤 레지던스 제주,제주,4,9.0,2,193098
607,수,610,토,제주 썬호텔,제주,5,8.8,2,327925
607,수,610,토,블루 하와이 리조트,제주,3,7.9,2,175255
607,수,610,토,디 아넥스 호텔,서귀포,3,9.0,2,604988
607,수,610,토,머큐어 앰배서더 제주,서귀포,5,8.0,2,456198
607,수,610,토,호텔 화인 제주,서귀포,4,9.2,2,148761
607,수,610,토,호텔 스카이파크 제주 1호점,제주,3,7.8,2,159870
607,수,610,토,엠버 호텔 제주,제주,4,8.5,2,197826
607,수,610,토,호텔더그랑 서귀포,서귀포,3,10.0,2,245455
608,목,611,일,파르나스 호텔 제주,서귀포,5,9.2,2,1210000
608,목,611,일,제주 신라 호텔,서귀포,5,9.0,2,1094109
608,목,611,일,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,414646
608,목,611,일,메종 글래드 제주,제주,5,8.1,2,799868
608,목,611,일,롯데 호텔 제주,서귀포,5,8.8,2,864628
608,목,611,일,라마다 프라자 제주 호텔,제주,5,8.2,2,430236
608,목,611,일,신라스테이 제주,제주,4,8.0,2,325820
608,목,611,일,그랜드 하얏트 제주,제주,5,8.8,2,820000
608,목,611,일,유탑 유블레스호텔,제주,4,8.0,2,291273
608,목,611,일,그랜드 조선 제주,서귀포,5,8.9,2,948867
608,목,611,일,에코랜드 호텔,제주,0,0.0,2,414705
608,목,611,일,휘슬락 호텔,제주,4,7.7,2,211986
608,목,611,일,베스트웨스턴 제주호텔,제주,4,7.6,2,201607
608,목,611,일,탐라스테이 호텔 제주,제주,4,7.7,2,187306
608,목,611,일,라마다 제주 시티 호텔,제주,4,8.1,2,225299
608,목,611,일,신화관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,647742
608,목,611,일,해비치 호텔 & 리조트,서귀포,5,8.6,2,630019
608,목,611,일,호텔 리젠트 마린 더 블루,제주,4,8.2,2,265480
608,목,611,일,브라운 스위트 제주,서귀포,4,7.3,2,113610
608,목,611,일,서머셋 제주신화월드,서귀포,5,8.6,2,986777
608,목,611,일,휘닉스 제주 섭지코지,서귀포,4,7.8,2,3601362
608,목,611,일,더큐브 리조트 제주,서귀포,4,8.2,2,201801
608,목,611,일,롯데시티호텔 제주,제주,4,8.5,2,368001
608,목,611,일,호텔 브릿지 서귀포,서귀포,4,8.0,2,586937
608,목,611,일,호텔 케니 서귀포,서귀포,3,8.1,2,97855
608,목,611,일,호텔 시리우스,제주,4,8.3,2,381162
608,목,611,일,제주 부영 호텔&리조트,서귀포,5,9.1,2,507140
608,목,611,일,골든튤립 제주성산호텔,서귀포,4,7.7,2,137967
608,목,611,일,호텔 난타,제주,4,8.6,2,585585
608,목,611,일,더 베스트 제주 성산,서귀포,4,7.9,2,133917
608,목,611,일,한림리조트,제주,0,0.0,2,321455
608,목,611,일,메리어트관 제주신화월드 호텔앤리조트,서귀포,5,8.4,2,595000
608,목,611,일,호텔 토스카나,서귀포,5,9.0,2,668309
608,목,611,일,서귀포 JS호텔,서귀포,4,8.4,2,155318
608,목,611,일,히든 클리프 호텔&네이쳐,서귀포,5,8.3,2,539853
608,목,611,일,제주 웨스턴 그레이스 호텔,서귀포,3,8.4,2,88563
608,목,611,일,호텔 샬롬 제주,제주,4,7.9,2,174689
608,목,611,일,제주 항공우주 호텔,서귀포,4,8.4,2,199443
608,목,611,일,코델리아 S 호텔,서귀포,3,7.6,2,100413
608,목,611,일,세인트 비치 호텔,제주,4,7.0,2,205482
608,목,611,일,함덕비치스테이제주,제주,2,8.0,2,139836
608,목,611,일,호텔 케니 모슬포,서귀포,3,8.4,2,123939
608,목,611,일,더 그랜드 섬오름,서귀포,4,8.3,2,455507
608,목,611,일,스탠포드 호텔 & 리조트 제주,제주,0,8.0,2,405332
608,목,611,일,아스타 호텔,제주,4,8.4,2,202317
608,목,611,일,골든데이지 서귀포오션 호텔,서귀포,4,7.9,2,115437
608,목,611,일,스타즈 호텔 제주 로베로점,제주,3,8.0,2,108424
608,목,611,일,그라벨 호텔,제주,4,8.1,2,223456
608,목,611,일,훈데르트힐즈,제주,0,0.0,2,684819
608,목,611,일,글로스터 호텔 제주,제주,4,8.3,2,228375
608,목,611,일,엠스테이 호텔 제주,서귀포,4,7.8,2,113958
608,목,611,일,제주 센트럴시티호텔,제주,3,7.7,2,179308
608,목,611,일,신신호텔 천지연,서귀포,4,7.9,2,83154
608,목,611,일,신신호텔 제주공항,제주,4,7.6,2,121763
608,목,611,일,플레이스 캠프 제주,서귀포,4,8.3,2,105528
608,목,611,일,레슬리 호텔,제주,3,7.8,2,155670
608,목,611,일,헤이 서귀포,서귀포,3,7.9,2,96921
608,목,611,일,루체빌,서귀포,3,8.4,2,367316
608,목,611,일,까사로마 호텔,서귀포,3,8.8,2,257577
608,목,611,일,캠퍼트리 호텔 앤 리조트,제주,4,8.4,2,466282
608,목,611,일,제주 디 아일랜드 블루 호텔,서귀포,4,8.1,2,159715
608,목,611,일,산방산 호텔,서귀포,3,8.5,2,236999
608,목,611,일,유니호텔 제주,제주,4,7.7,2,256197
608,목,611,일,코업시티호텔 성산,서귀포,4,7.9,2,158499
608,목,611,일,스위트 호텔 제주,서귀포,5,8.3,2,588666
608,목,611,일,어반아일랜드 호텔,제주,3,7.4,2,137978
608,목,611,일,담모라 리조트,서귀포,3,7.3,2,143658
608,목,611,일,엠버퓨어힐호텔&리조트,제주,5,9.2,2,1214878
608,목,611,일,서귀포 칼 호텔,서귀포,5,8.2,2,343980
608,목,611,일,신신호텔 제주월드컵,서귀포,4,7.7,2,79458
608,목,611,일,벨룸 리조트,서귀포,5,8.8,2,1106278
608,목,611,일,오션스위츠 제주 호텔,제주,4,8.1,2,412231
608,목,611,일,아시아호텔,제주,4,8.0,2,176776
608,목,611,일,호텔 위드 제주,제주,4,8.0,2,194715
608,목,611,일,WE호텔 제주,서귀포,5,8.5,2,478668
608,목,611,일,제주 아리아 호텔,서귀포,3,8.4,2,227589
608,목,611,일,라마다 바이 윈덤 제주 더 함덕,제주,4,7.8,2,257154
608,목,611,일,호텔에어시티,제주,4,7.9,2,217562
608,목,611,일,위드스테이호텔,제주,4,8.7,2,159621
608,목,611,일,파크 선샤인 제주,서귀포,3,8.9,2,238017
608,목,611,일,베니키아 호텔 제주,제주,3,7.5,2,126447
608,목,611,일,신신호텔 서귀포,서귀포,4,8.0,2,101232
608,목,611,일,제주 오리엔탈 호텔,제주,5,7.5,2,220073
608,목,611,일,샐리스 제주 호텔,제주,3,7.2,2,206900
608,목,611,일,퍼스트70 호텔,서귀포,4,8.1,2,144928
608,목,611,일,아이미제주비치호텔,제주,3,7.2,2,132090
608,목,611,일,오션 팰리스 호텔,서귀포,4,7.4,2,127072
608,목,611,일,제주 노블레스 관광호텔,제주,3,7.8,2,159978
608,목,611,일,금호 제주 리조트,서귀포,4,7.4,2,368569
608,목,611,일,호텔 레오,제주,4,8.9,2,230138
608,목,611,일,애월 스테이 인 제주,제주,2,8.6,2,251638
608,목,611,일,오션블루 호텔,서귀포,3,7.2,2,150702
608,목,611,일,제주 썬호텔,제주,5,8.8,2,329754
608,목,611,일,블루 하와이 리조트,제주,3,7.9,2,175255
608,목,611,일,머큐어 앰배서더 제주,서귀포,5,8.0,2,488104
608,목,611,일,호텔 화인 제주,서귀포,4,9.2,2,148761
608,목,611,일,호텔 스카이파크 제주 1호점,제주,3,7.8,2,164481
608,목,611,일,엠버 호텔 제주,제주,4,8.5,2,205339
608,목,611,일,호텔더그랑 서귀포,서귀포,3,10.0,2,245455
608,목,611,일,탑스텐 빌라 드 애월,제주,4,8.2,2,333431
609,금,612,월,파르나스 호텔 제주,서귀포,5,9.2,2,1210000
609,금,612,월,제주 신라 호텔,서귀포,5,9.0,2,1121939
609,금,612,월,랜딩관 제주신화월드 호텔앤리조트,서귀포,5,8.3,2,445500
609,금,612,월,메종 글래드 제주,제주,5,8.1,2,386366
609,금,612,월,롯데 호텔 제주,서귀포,5,8.8,2,828000
609,금,612,월,라마다 프라자 제주 호텔,제주,5,8.2,2,408360
609,금,612,월,신라스테이 제주,제주,4,8.0,2,315639
609,금,612,월,그랜드 하얏트 제주,제주,5,8.8,2,844999
609,금,612,월,유탑 유블레스호텔,제주,4,8.0,2,282645
609,금,612,월,그랜드 조선 제주,서귀포,5,8.9,2,948867
609,금,612,월,에코랜드 호텔,제주,0,0.0,2,414705
609,금,612,월,휘슬락 호텔,제주,4,7.7,2,197110
609,금,612,월,베스트웨스턴 제주호텔,제주,4,7.6,2,185520
